"PMID","Feature","Present"
"28683010","Oncomine",FALSE
"28683010","TCGA",FALSE
"28683010","CaseReport",FALSE
"28683010","CaseSeries",FALSE
"28683010","Review",FALSE
"28683010","IOPN",FALSE
"28683010","IPMN",FALSE
"28683010","AJCCTNM",TRUE
"31025257","Pancreas",TRUE
"31025257","Ampulla",FALSE
"31025257","BileDuct",FALSE
"31025257","Gallbladder",FALSE
"31025257","Neuroendocrine",FALSE
"31025257","Morphology",FALSE
"31025257","IHC",TRUE
"31025257","Molecular",TRUE
"31025257","Cytology",FALSE
"31025257","Staging",FALSE
"31025257","Preneoplastic",FALSE
"31025257","Microenvironment",FALSE
"31025257","SPN",FALSE
"31025257","AnalogueTumors",FALSE
"31025257","Pancreattis",FALSE
"31025257","Benign",FALSE
"31025257","ExperimentalAnimal",FALSE
"31025257","TechniquesMethods",FALSE
"31025257","Epidemiology",FALSE
"31025257","Screening",FALSE
"31025257","RiskFactors",FALSE
"31025257","SEER",FALSE
"31025257","Oncomine",FALSE
"31025257","TCGA",FALSE
"31025257","CaseReport",FALSE
"31025257","CaseSeries",FALSE
"31025257","Review",FALSE
"31025257","IOPN",FALSE
"31025257","IPMN",FALSE
"31025257","AJCCTNM",FALSE
"31014264","Pancreas",TRUE
"31014264","Ampulla",FALSE
"31014264","BileDuct",FALSE
"31014264","Gallbladder",FALSE
"31014264","Neuroendocrine",FALSE
"31014264","Morphology",FALSE
"31014264","IHC",FALSE
"31014264","Molecular",FALSE
"31014264","Cytology",FALSE
"31014264","Staging",TRUE
"31014264","Preneoplastic",FALSE
"31014264","Microenvironment",FALSE
"31014264","SPN",FALSE
"31014264","AnalogueTumors",FALSE
"31014264","Pancreattis",FALSE
"31014264","Benign",FALSE
"31014264","ExperimentalAnimal",FALSE
"31014264","TechniquesMethods",FALSE
"31014264","Screening",FALSE
"31014264","RiskFactors",FALSE
"31014264","SEER",TRUE
"31014264","Oncomine",FALSE
"31014264","TCGA",FALSE
"31014264","CaseReport",FALSE
"31014264","CaseSeries",FALSE
"31014264","Review",FALSE
"31014264","IOPN",FALSE
"31014264","IPMN",FALSE
"31014264","AJCCTNM",TRUE
"31012045","Pancreas",FALSE
"31012045","Ampulla",FALSE
"31012045","BileDuct",TRUE
"31012045","Gallbladder",FALSE
"31012045","Neuroendocrine",FALSE
"31012045","Morphology",FALSE
"31012045","IHC",FALSE
"31012045","Molecular",FALSE
"31012045","Cytology",FALSE
"31012045","Staging",TRUE
"31012045","Preneoplastic",FALSE
"31012045","Microenvironment",FALSE
"31012045","SPN",FALSE
"31012045","AnalogueTumors",FALSE
"31012045","Pancreattis",FALSE
"31012045","Benign",FALSE
"31012045","ExperimentalAnimal",FALSE
"31012045","TechniquesMethods",FALSE
"31012045","Epidemiology",FALSE
"31012045","Screening",FALSE
"31012045","RiskFactors",FALSE
"31012045","SEER",FALSE
"31012045","Oncomine",FALSE
"31012045","TCGA",FALSE
"31012045","CaseReport",FALSE
"31012045","CaseSeries",FALSE
"31012045","Review",FALSE
"31012045","IOPN",FALSE
"31012045","IPMN",FALSE
"31012045","AJCCTNM",TRUE
"31010632","Pancreas",FALSE
"31010632","Ampulla",FALSE
"31010632","BileDuct",FALSE
"31010632","Gallbladder",TRUE
"31010632","Neuroendocrine",FALSE
"31010632","Morphology",FALSE
"31010632","IHC",FALSE
"31010632","Molecular",FALSE
"31010632","Cytology",FALSE
"31010632","Staging",TRUE
"31010632","Preneoplastic",FALSE
"31010632","Microenvironment",FALSE
"31010632","SPN",FALSE
"31010632","AnalogueTumors",FALSE
"31010632","Pancreattis",FALSE
"31010632","Benign",FALSE
"31010632","ExperimentalAnimal",FALSE
"31010632","TechniquesMethods",FALSE
"31010632","Epidemiology",FALSE
"31010632","Screening",FALSE
"31010632","RiskFactors",FALSE
"31010632","SEER",FALSE
"31010632","Oncomine",FALSE
"31010632","TCGA",FALSE
"31010632","CaseReport",FALSE
"31010632","CaseSeries",FALSE
"31010632","Review",FALSE
"31010632","IOPN",FALSE
"31010632","IPMN",FALSE
"31010632","AJCCTNM",TRUE
"31037440","Pancreas",TRUE
"31037440","Ampulla",FALSE
"31037440","BileDuct",FALSE
"31037440","Gallbladder",FALSE
"31037440","Neuroendocrine",FALSE
"31037440","Morphology",TRUE
"31037440","IHC",FALSE
"31037440","Molecular",FALSE
"31037440","Cytology",FALSE
"31037440","Staging",TRUE
"31037440","Preneoplastic",FALSE
"31037440","Microenvironment",FALSE
"31037440","SPN",FALSE
"31037440","AnalogueTumors",FALSE
"31037440","Pancreattis",FALSE
"31037440","Benign",FALSE
"31037440","ExperimentalAnimal",FALSE
"31037440","TechniquesMethods",FALSE
"31037440","Epidemiology",FALSE
"31037440","Screening",FALSE
"31037440","RiskFactors",FALSE
"31037440","SEER",FALSE
"31037440","Oncomine",FALSE
"31037440","TCGA",FALSE
"31037440","CaseReport",FALSE
"31037440","CaseSeries",FALSE
"31037440","Review",FALSE
"31037440","IOPN",FALSE
"31037440","IPMN",FALSE
"31037440","AJCCTNM",TRUE
"31033498","Pancreas",TRUE
"31033498","Ampulla",FALSE
"31033498","BileDuct",TRUE
"31033498","Gallbladder",FALSE
"31033498","Neuroendocrine",FALSE
"31033498","Morphology",TRUE
"31033498","IHC",TRUE
"31033498","Molecular",FALSE
"31033498","Cytology",FALSE
"31033498","Staging",FALSE
"31033498","Preneoplastic",FALSE
"31033498","Microenvironment",FALSE
"31033498","SPN",FALSE
"31033498","AnalogueTumors",FALSE
"31033498","Pancreattis",FALSE
"31033498","Benign",FALSE
"31033498","ExperimentalAnimal",FALSE
"31033498","TechniquesMethods",FALSE
"31033498","Epidemiology",FALSE
"31033498","Screening",FALSE
"31033498","RiskFactors",FALSE
"31033498","SEER",FALSE
"31033498","Oncomine",FALSE
"31033498","TCGA",FALSE
"31033498","CaseReport",FALSE
"31033498","CaseSeries",FALSE
"31033498","Review",FALSE
"31033498","IOPN",FALSE
"31033498","IPMN",FALSE
"31033498","AJCCTNM",FALSE
"    31026288","Pancreas",TRUE
"    31026288","Ampulla",FALSE
"    31026288","BileDuct",FALSE
"    31026288","Gallbladder",FALSE
"    31026288","Neuroendocrine",FALSE
"    31026288","Morphology",FALSE
"    31026288","IHC",FALSE
"    31026288","Molecular",FALSE
"    31026288","Cytology",FALSE
"    31026288","Staging",FALSE
"    31026288","Preneoplastic",FALSE
"    31026288","Microenvironment",FALSE
"    31026288","SPN",FALSE
"    31026288","AnalogueTumors",FALSE
"    31026288","Pancreattis",FALSE
"    31026288","Benign",FALSE
"    31026288","ExperimentalAnimal",TRUE
"    31026288","TechniquesMethods",TRUE
"    31026288","Epidemiology",FALSE
"    31026288","Screening",FALSE
"    31026288","RiskFactors",FALSE
"    31026288","SEER",FALSE
"    31026288","Oncomine",FALSE
"    31026288","TCGA",FALSE
"    31026288","CaseReport",FALSE
"    31026288","CaseSeries",FALSE
"    31026288","Review",FALSE
"    31026288","IOPN",FALSE
"    31026288","IPMN",FALSE
"    31026288","AJCCTNM",FALSE
"    30716324","Pancreas",TRUE
"    30716324","Ampulla",FALSE
"    30716324","BileDuct",FALSE
"    30716324","Gallbladder",FALSE
"    30716324","Neuroendocrine",FALSE
"    30716324","Morphology",FALSE
"    30716324","IHC",FALSE
"    30716324","Molecular",TRUE
"    30716324","Cytology",FALSE
"    30716324","Staging",FALSE
"    30716324","Preneoplastic",TRUE
"    30716324","Microenvironment",FALSE
"    30716324","SPN",FALSE
"    30716324","AnalogueTumors",FALSE
"    30716324","Pancreattis",FALSE
"    30716324","Benign",FALSE
"    30716324","ExperimentalAnimal",FALSE
"    30716324","TechniquesMethods",FALSE
"    30716324","Epidemiology",FALSE
"    30716324","Screening",FALSE
"    30716324","RiskFactors",FALSE
"    30716324","SEER",FALSE
"    30716324","Oncomine",FALSE
"    30716324","TCGA",FALSE
"    30716324","CaseReport",FALSE
"    30716324","CaseSeries",FALSE
"    30716324","Review",FALSE
"    30716324","IOPN",FALSE
"    30716324","IPMN",TRUE
"    30716324","AJCCTNM",FALSE
"    31018208","Pancreas",FALSE
"    31018208","Ampulla",FALSE
"    31018208","BileDuct",FALSE
"    31018208","Gallbladder",FALSE
"    31018208","Neuroendocrine",TRUE
"    31018208","Morphology",FALSE
"    31018208","IHC",TRUE
"    31018208","Molecular",TRUE
"    31018208","Cytology",FALSE
"    31018208","Staging",FALSE
"    31018208","Preneoplastic",FALSE
"    31018208","Microenvironment",FALSE
"    31018208","SPN",FALSE
"    31018208","AnalogueTumors",FALSE
"    31018208","Pancreattis",FALSE
"    31018208","Benign",FALSE
"    31018208","ExperimentalAnimal",TRUE
"    31018208","TechniquesMethods",FALSE
"    31018208","Epidemiology",FALSE
"    31018208","Screening",FALSE
"    31018208","RiskFactors",FALSE
"    31018208","SEER",FALSE
"    31018208","Oncomine",FALSE
"    31018208","TCGA",FALSE
"    31018208","CaseReport",FALSE
"    31018208","CaseSeries",FALSE
"    31018208","Review",FALSE
"    31018208","IOPN",FALSE
"    31018208","IPMN",FALSE
"    31018208","AJCCTNM",FALSE
"    30582640","Pancreas",FALSE
"    30582640","Ampulla",FALSE
"    30582640","BileDuct",FALSE
"    30582640","Gallbladder",TRUE
"    30582640","Neuroendocrine",FALSE
"    30582640","Morphology",FALSE
"    30582640","IHC",FALSE
"    30582640","Molecular",FALSE
"    30582640","Cytology",FALSE
"    30582640","Staging",TRUE
"    30582640","Preneoplastic",FALSE
"    30582640","Microenvironment",FALSE
"    30582640","SPN",FALSE
"    30582640","AnalogueTumors",FALSE
"    30582640","Pancreattis",FALSE
"    30582640","Benign",FALSE
"    30582640","ExperimentalAnimal",FALSE
"    30582640","TechniquesMethods",FALSE
"    30582640","Epidemiology",FALSE
"    30582640","Screening",FALSE
"    30582640","RiskFactors",FALSE
"    30582640","SEER",FALSE
"    30582640","Oncomine",FALSE
"    30582640","TCGA",FALSE
"    30582640","CaseReport",FALSE
"    30582640","CaseSeries",FALSE
"    30582640","Review",TRUE
"    30582640","IOPN",FALSE
"    30582640","IPMN",FALSE
"    30582640","AJCCTNM",TRUE
"    31041845","Pancreas",FALSE
"    31041845","Ampulla",FALSE
"    31041845","BileDuct",TRUE
"    31041845","Gallbladder",FALSE
"    31041845","Neuroendocrine",FALSE
"    31041845","Morphology",FALSE
"    31041845","IHC",FALSE
"    31041845","Molecular",FALSE
"    31041845","Cytology",TRUE
"    31041845","Staging",FALSE
"    31041845","Preneoplastic",FALSE
"    31041845","Microenvironment",FALSE
"    31041845","SPN",FALSE
"    31041845","AnalogueTumors",FALSE
"    31041845","Pancreattis",FALSE
"    31041845","Benign",FALSE
"    31041845","ExperimentalAnimal",FALSE
"    31041845","TechniquesMethods",FALSE
"    31041845","Epidemiology",FALSE
"    31041845","Screening",FALSE
"    31041845","RiskFactors",FALSE
"    31041845","SEER",FALSE
"    31041845","Oncomine",FALSE
"    31041845","TCGA",FALSE
"    31041845","CaseReport",FALSE
"    31041845","CaseSeries",FALSE
"    31041845","Review",TRUE
"    31041845","IOPN",FALSE
"    31041845","IPMN",FALSE
"    31041845","AJCCTNM",FALSE
"    31032093","Pancreas",TRUE
"    31032093","Ampulla",FALSE
"    31032093","BileDuct",FALSE
"    31032093","Gallbladder",FALSE
"    31032093","Neuroendocrine",FALSE
"    31032093","Morphology",FALSE
"    31032093","IHC",FALSE
"    31032093","Molecular",FALSE
"    31032093","Cytology",FALSE
"    31032093","Staging",TRUE
"    31032093","Preneoplastic",FALSE
"    31032093","Microenvironment",FALSE
"    31032093","SPN",FALSE
"    31032093","AnalogueTumors",FALSE
"    31032093","Pancreattis",FALSE
"    31032093","Benign",FALSE
"    31032093","ExperimentalAnimal",FALSE
"    31032093","TechniquesMethods",FALSE
"    31032093","Epidemiology",FALSE
"    31032093","Screening",FALSE
"    31032093","RiskFactors",FALSE
"    31032093","SEER",FALSE
"    31032093","Oncomine",FALSE
"    31032093","TCGA",FALSE
"    31032093","CaseReport",FALSE
"    31032093","CaseSeries",FALSE
"    31032093","Review",TRUE
"    31032093","IOPN",FALSE
"    31032093","IPMN",FALSE
"    31032093","AJCCTNM",TRUE
"    31059182","Pancreas",FALSE
"    31059182","Ampulla",FALSE
"    31059182","BileDuct",TRUE
"    31059182","Gallbladder",FALSE
"    31059182","Neuroendocrine",FALSE
"    31059182","Morphology",FALSE
"    31059182","IHC",FALSE
"    31059182","Molecular",FALSE
"    31059182","Cytology",TRUE
"    31059182","Staging",FALSE
"    31059182","Preneoplastic",FALSE
"    31059182","Microenvironment",FALSE
"    31059182","SPN",FALSE
"    31059182","AnalogueTumors",FALSE
"    31059182","Pancreattis",FALSE
"    31059182","Benign",FALSE
"    31059182","ExperimentalAnimal",FALSE
"    31059182","TechniquesMethods",TRUE
"    31059182","Epidemiology",FALSE
"    31059182","Screening",FALSE
"    31059182","RiskFactors",FALSE
"    31059182","SEER",FALSE
"    31059182","Oncomine",FALSE
"    31059182","TCGA",FALSE
"    31059182","CaseReport",FALSE
"    31059182","CaseSeries",FALSE
"    31059182","Review",FALSE
"    31059182","IOPN",FALSE
"    31059182","IPMN",FALSE
"    31059182","AJCCTNM",FALSE
"    31060750","Pancreas",TRUE
"    31060750","Ampulla",FALSE
"    31060750","BileDuct",FALSE
"    31060750","Gallbladder",FALSE
"    31060750","Neuroendocrine",FALSE
"    31060750","Morphology",TRUE
"    31060750","IHC",TRUE
"    31060750","Molecular",FALSE
"    31060750","Cytology",FALSE
"    31060750","Staging",FALSE
"    31060750","Preneoplastic",TRUE
"    31060750","Microenvironment",FALSE
"    31060750","SPN",FALSE
"    31060750","AnalogueTumors",FALSE
"    31060750","Pancreattis",FALSE
"    31060750","Benign",FALSE
"    31060750","ExperimentalAnimal",FALSE
"    31060750","TechniquesMethods",FALSE
"    31060750","Epidemiology",FALSE
"    31060750","Screening",FALSE
"    31060750","RiskFactors",FALSE
"    31060750","SEER",FALSE
"    31060750","Oncomine",FALSE
"    31060750","TCGA",FALSE
"    31060750","CaseReport",FALSE
"    31060750","CaseSeries",FALSE
"    31060750","Review",FALSE
"    31060750","IOPN",FALSE
"    31060750","IPMN",FALSE
"    31060750","AJCCTNM",FALSE
"    31078621","Pancreas",TRUE
"    31078621","Ampulla",FALSE
"    31078621","BileDuct",FALSE
"    31078621","Gallbladder",FALSE
"    31078621","Neuroendocrine",FALSE
"    31078621","Morphology",FALSE
"    31078621","IHC",FALSE
"    31078621","Molecular",TRUE
"    31078621","Cytology",FALSE
"    31078621","Staging",FALSE
"    31078621","Preneoplastic",FALSE
"    31078621","Microenvironment",FALSE
"    31078621","SPN",FALSE
"    31078621","AnalogueTumors",FALSE
"    31078621","Pancreattis",FALSE
"    31078621","Benign",FALSE
"    31078621","ExperimentalAnimal",TRUE
"    31078621","TechniquesMethods",FALSE
"    31078621","Epidemiology",FALSE
"    31078621","Screening",FALSE
"    31078621","RiskFactors",FALSE
"    31078621","SEER",FALSE
"    31078621","Oncomine",FALSE
"    31078621","TCGA",FALSE
"    31078621","CaseReport",FALSE
"    31078621","CaseSeries",FALSE
"    31078621","Review",FALSE
"    31078621","IOPN",FALSE
"    31078621","IPMN",FALSE
"    31078621","AJCCTNM",FALSE
"    31102094","Pancreas",FALSE
"    31102094","Ampulla",FALSE
"    31102094","BileDuct",FALSE
"    31102094","Gallbladder",TRUE
"    31102094","Neuroendocrine",TRUE
"    31102094","Morphology",FALSE
"    31102094","IHC",FALSE
"    31102094","Molecular",FALSE
"    31102094","Cytology",FALSE
"    31102094","Staging",FALSE
"    31102094","Preneoplastic",FALSE
"    31102094","Microenvironment",FALSE
"    31102094","SPN",FALSE
"    31102094","AnalogueTumors",FALSE
"    31102094","Pancreattis",FALSE
"    31102094","Benign",FALSE
"    31102094","ExperimentalAnimal",FALSE
"    31102094","TechniquesMethods",FALSE
"    31102094","Epidemiology",TRUE
"    31102094","Screening",FALSE
"    31102094","RiskFactors",FALSE
"    31102094","SEER",FALSE
"    31102094","Oncomine",FALSE
"    31102094","TCGA",FALSE
"    31102094","CaseReport",FALSE
"    31102094","CaseSeries",FALSE
"    31102094","Review",FALSE
"    31102094","IOPN",FALSE
"    31102094","IPMN",FALSE
"    31102094","AJCCTNM",FALSE
"    31068195","Pancreas",FALSE
"    31068195","Ampulla",FALSE
"    31068195","BileDuct",FALSE
"    31068195","Gallbladder",TRUE
"    31068195","Neuroendocrine",FALSE
"    31068195","Morphology",TRUE
"    31068195","IHC",TRUE
"    31068195","Molecular",FALSE
"    31068195","Cytology",FALSE
"    31068195","Staging",FALSE
"    31068195","Preneoplastic",FALSE
"    31068195","Microenvironment",FALSE
"    31068195","SPN",FALSE
"    31068195","AnalogueTumors",FALSE
"    31068195","Pancreattis",FALSE
"    31068195","Benign",FALSE
"    31068195","ExperimentalAnimal",FALSE
"    31068195","TechniquesMethods",FALSE
"    31068195","Epidemiology",FALSE
"    31068195","Screening",FALSE
"    31068195","RiskFactors",FALSE
"    31068195","SEER",FALSE
"    31068195","Oncomine",FALSE
"    31068195","TCGA",FALSE
"    31068195","CaseReport",FALSE
"    31068195","CaseSeries",TRUE
"    31068195","Review",FALSE
"    31068195","IOPN",FALSE
"    31068195","IPMN",FALSE
"    31068195","AJCCTNM",FALSE
"    31153779","Pancreas",TRUE
"    31153779","Ampulla",FALSE
"    31153779","BileDuct",FALSE
"    31153779","Gallbladder",FALSE
"    31153779","Neuroendocrine",FALSE
"    31153779","Morphology",TRUE
"    31153779","IHC",FALSE
"    31153779","Molecular",FALSE
"    31153779","Cytology",FALSE
"    31153779","Staging",FALSE
"    31153779","Preneoplastic",FALSE
"    31153779","Microenvironment",FALSE
"    31153779","SPN",FALSE
"    31153779","AnalogueTumors",FALSE
"    31153779","Pancreattis",FALSE
"    31153779","Benign",TRUE
"    31153779","ExperimentalAnimal",FALSE
"    31153779","TechniquesMethods",FALSE
"    31153779","Epidemiology",FALSE
"    31153779","Screening",FALSE
"    31153779","RiskFactors",FALSE
"    31153779","SEER",FALSE
"    31153779","Oncomine",FALSE
"    31153779","TCGA",FALSE
"    31153779","CaseReport",FALSE
"    31153779","CaseSeries",TRUE
"    31153779","Review",TRUE
"    31153779","IOPN",FALSE
"    31153779","IPMN",FALSE
"    31153779","AJCCTNM",FALSE
"    31068372","Pancreas",TRUE
"    31068372","Ampulla",FALSE
"    31068372","BileDuct",FALSE
"    31068372","Gallbladder",FALSE
"    31068372","Neuroendocrine",FALSE
"    31068372","Morphology",FALSE
"    31068372","IHC",FALSE
"    31068372","Molecular",TRUE
"    31068372","Cytology",FALSE
"    31068372","Staging",FALSE
"    31068372","Preneoplastic",FALSE
"    31068372","Microenvironment",FALSE
"    31068372","SPN",FALSE
"    31068372","AnalogueTumors",FALSE
"    31068372","Pancreattis",FALSE
"    31068372","Benign",FALSE
"    31068372","ExperimentalAnimal",FALSE
"    31068372","TechniquesMethods",FALSE
"    31068372","Epidemiology",FALSE
"    31068372","Screening",FALSE
"    31068372","RiskFactors",FALSE
"    31068372","SEER",FALSE
"    31068372","Oncomine",FALSE
"    31068372","TCGA",FALSE
"    31068372","CaseReport",FALSE
"    31068372","CaseSeries",FALSE
"    31068372","Review",FALSE
"    31068372","IOPN",FALSE
"    31068372","IPMN",FALSE
"    31068372","AJCCTNM",FALSE
"    31072844","Pancreas",TRUE
"    31072844","Ampulla",FALSE
"    31072844","BileDuct",FALSE
"    31072844","Gallbladder",FALSE
"    31072844","Neuroendocrine",FALSE
"    31072844","Morphology",FALSE
"    31072844","IHC",FALSE
"    31072844","Molecular",FALSE
"    31072844","Cytology",FALSE
"    31072844","Staging",FALSE
"    31072844","Preneoplastic",FALSE
"    31072844","Microenvironment",TRUE
"    31072844","SPN",FALSE
"    31072844","AnalogueTumors",FALSE
"    31072844","Pancreattis",FALSE
"    31072844","Benign",FALSE
"    31072844","ExperimentalAnimal",FALSE
"    31072844","TechniquesMethods",FALSE
"    31072844","Epidemiology",FALSE
"    31072844","Screening",FALSE
"    31072844","RiskFactors",FALSE
"    31072844","SEER",FALSE
"    31072844","Oncomine",FALSE
"    31072844","TCGA",FALSE
"    31072844","CaseReport",FALSE
"    31072844","CaseSeries",FALSE
"    31072844","Review",FALSE
"    31072844","IOPN",FALSE
"    31072844","IPMN",FALSE
"    31072844","AJCCTNM",FALSE
"    31074083","Pancreas",TRUE
"    31074083","Ampulla",FALSE
"    31074083","BileDuct",FALSE
"    31074083","Gallbladder",FALSE
"    31074083","Neuroendocrine",FALSE
"    31074083","Morphology",FALSE
"    31074083","IHC",FALSE
"    31074083","Molecular",TRUE
"    31074083","Cytology",FALSE
"    31074083","Staging",FALSE
"    31074083","Preneoplastic",FALSE
"    31074083","Microenvironment",TRUE
"    31074083","SPN",FALSE
"    31074083","AnalogueTumors",FALSE
"    31074083","Pancreattis",FALSE
"    31074083","Benign",FALSE
"    31074083","ExperimentalAnimal",TRUE
"    31074083","TechniquesMethods",FALSE
"    31074083","Epidemiology",FALSE
"    31074083","Screening",FALSE
"    31074083","RiskFactors",FALSE
"    31074083","SEER",FALSE
"    31074083","Oncomine",FALSE
"    31074083","TCGA",FALSE
"    31074083","CaseReport",FALSE
"    31074083","CaseSeries",FALSE
"    31074083","Review",FALSE
"    31074083","IOPN",FALSE
"    31074083","IPMN",FALSE
"    31074083","AJCCTNM",FALSE
"    31076405","Pancreas",TRUE
"    31076405","Ampulla",FALSE
"    31076405","BileDuct",FALSE
"    31076405","Gallbladder",FALSE
"    31076405","Neuroendocrine",FALSE
"    31076405","Morphology",FALSE
"    31076405","IHC",FALSE
"    31076405","Molecular",FALSE
"    31076405","Cytology",FALSE
"    31076405","Staging",FALSE
"    31076405","Preneoplastic",FALSE
"    31076405","Microenvironment",TRUE
"    31076405","SPN",FALSE
"    31076405","AnalogueTumors",FALSE
"    31076405","Pancreattis",FALSE
"    31076405","Benign",FALSE
"    31076405","ExperimentalAnimal",TRUE
"    31076405","TechniquesMethods",FALSE
"    31076405","Epidemiology",FALSE
"    31076405","Screening",FALSE
"    31076405","RiskFactors",FALSE
"    31076405","SEER",FALSE
"    31076405","Oncomine",FALSE
"    31076405","TCGA",FALSE
"    31076405","CaseReport",FALSE
"    31076405","CaseSeries",FALSE
"    31076405","Review",FALSE
"    31076405","IOPN",FALSE
"    31076405","IPMN",FALSE
"    31076405","AJCCTNM",FALSE
"    31077597","Pancreas",TRUE
"    31077597","Ampulla",FALSE
"    31077597","BileDuct",FALSE
"    31077597","Gallbladder",FALSE
"    31077597","Neuroendocrine",FALSE
"    31077597","Morphology",TRUE
"    31077597","IHC",FALSE
"    31077597","Molecular",TRUE
"    31077597","Cytology",FALSE
"    31077597","Staging",FALSE
"    31077597","Preneoplastic",TRUE
"    31077597","Microenvironment",FALSE
"    31077597","SPN",FALSE
"    31077597","AnalogueTumors",FALSE
"    31077597","Pancreattis",FALSE
"    31077597","Benign",FALSE
"    31077597","ExperimentalAnimal",FALSE
"    31077597","TechniquesMethods",FALSE
"    31077597","Epidemiology",FALSE
"    31077597","Screening",FALSE
"    31077597","RiskFactors",FALSE
"    31077597","SEER",FALSE
"    31077597","Oncomine",FALSE
"    31077597","TCGA",FALSE
"    31077597","CaseReport",FALSE
"    31077597","CaseSeries",TRUE
"    31077597","Review",FALSE
"    31077597","IOPN",FALSE
"    31077597","IPMN",FALSE
"    31077597","AJCCTNM",FALSE
"    31077609","Pancreas",TRUE
"    31077609","Ampulla",FALSE
"    31077609","BileDuct",FALSE
"    31077609","Gallbladder",FALSE
"    31077609","Neuroendocrine",TRUE
"    31077609","Morphology",TRUE
"    31077609","IHC",TRUE
"    31077609","Molecular",FALSE
"    31077609","Cytology",FALSE
"    31077609","Staging",FALSE
"    31077609","Preneoplastic",FALSE
"    31077609","Microenvironment",FALSE
"    31077609","SPN",FALSE
"    31077609","AnalogueTumors",FALSE
"    31077609","Pancreattis",FALSE
"    31077609","Benign",FALSE
"    31077609","ExperimentalAnimal",FALSE
"    31077609","TechniquesMethods",FALSE
"    31077609","Epidemiology",FALSE
"    31077609","Screening",FALSE
"    31077609","RiskFactors",FALSE
"    31077609","SEER",FALSE
"    31077609","Oncomine",FALSE
"    31077609","TCGA",FALSE
"    31077609","CaseReport",FALSE
"    31077609","CaseSeries",FALSE
"    31077609","Review",FALSE
"    31077609","IOPN",FALSE
"    31077609","IPMN",FALSE
"    31077609","AJCCTNM",FALSE
"    31077876","Pancreas",FALSE
"    31077876","Ampulla",FALSE
"    31077876","BileDuct",FALSE
"    31077876","Gallbladder",TRUE
"    31077876","Neuroendocrine",FALSE
"    31077876","Morphology",TRUE
"    31077876","IHC",FALSE
"    31077876","Molecular",FALSE
"    31077876","Cytology",FALSE
"    31077876","Staging",FALSE
"    31077876","Preneoplastic",TRUE
"    31077876","Microenvironment",FALSE
"    31077876","SPN",FALSE
"    31077876","AnalogueTumors",FALSE
"    31077876","Pancreattis",FALSE
"    31077876","Benign",FALSE
"    31077876","ExperimentalAnimal",FALSE
"    31077876","TechniquesMethods",FALSE
"    31077876","Epidemiology",FALSE
"    31077876","Screening",FALSE
"    31077876","RiskFactors",FALSE
"    31077876","SEER",FALSE
"    31077876","Oncomine",FALSE
"    31077876","TCGA",FALSE
"    31077876","CaseReport",FALSE
"    31077876","CaseSeries",TRUE
"    31077876","Review",FALSE
"    31077876","IOPN",FALSE
"    31077876","IPMN",FALSE
"    31077876","AJCCTNM",FALSE
"    31091206","Pancreas",TRUE
"    31091206","Ampulla",FALSE
"    31091206","BileDuct",FALSE
"    31091206","Gallbladder",FALSE
"    31091206","Neuroendocrine",TRUE
"    31091206","Morphology",FALSE
"    31091206","IHC",FALSE
"    31091206","Molecular",FALSE
"    31091206","Cytology",FALSE
"    31091206","Staging",TRUE
"    31091206","Preneoplastic",FALSE
"    31091206","Microenvironment",FALSE
"    31091206","SPN",FALSE
"    31091206","AnalogueTumors",FALSE
"    31091206","Pancreattis",FALSE
"    31091206","Benign",FALSE
"    31091206","ExperimentalAnimal",FALSE
"    31091206","TechniquesMethods",FALSE
"    31091206","Epidemiology",FALSE
"    31091206","Screening",FALSE
"    31091206","RiskFactors",FALSE
"    31091206","SEER",FALSE
"    31091206","Oncomine",FALSE
"    31091206","TCGA",FALSE
"    31091206","CaseReport",FALSE
"    31091206","CaseSeries",TRUE
"    31091206","Review",FALSE
"    31091206","IOPN",FALSE
"    31091206","IPMN",FALSE
"    31091206","AJCCTNM",TRUE
"    31166202","Pancreas",FALSE
"    31166202","Ampulla",FALSE
"    31166202","BileDuct",TRUE
"    31166202","Gallbladder",FALSE
"    31166202","Neuroendocrine",FALSE
"    31166202","Morphology",TRUE
"    31166202","IHC",TRUE
"    31166202","Molecular",TRUE
"    31166202","Cytology",FALSE
"    31166202","Staging",FALSE
"    31166202","Preneoplastic",TRUE
"    31166202","Microenvironment",FALSE
"    31166202","SPN",FALSE
"    31166202","AnalogueTumors",FALSE
"    31166202","Pancreattis",FALSE
"    31166202","Benign",FALSE
"    31166202","ExperimentalAnimal",FALSE
"    31166202","TechniquesMethods",FALSE
"    31166202","Epidemiology",FALSE
"    31166202","Screening",FALSE
"    31166202","RiskFactors",FALSE
"    31166202","SEER",FALSE
"    31166202","Oncomine",FALSE
"    31166202","TCGA",FALSE
"    31166202","CaseReport",FALSE
"    31166202","CaseSeries",FALSE
"    31166202","Review",FALSE
"    31166202","IOPN",FALSE
"    31166202","IPMN",FALSE
"    31166202","AJCCTNM",FALSE
"    31164372","Pancreas",TRUE
"    31164372","Ampulla",FALSE
"    31164372","BileDuct",FALSE
"    31164372","Gallbladder",FALSE
"    31164372","Neuroendocrine",FALSE
"    31164372","Morphology",FALSE
"    31164372","IHC",FALSE
"    31164372","Molecular",TRUE
"    31164372","Cytology",FALSE
"    31164372","Staging",FALSE
"    31164372","Preneoplastic",FALSE
"    31164372","Microenvironment",FALSE
